Price,Location,City,Area,No. of Bedrooms,No. of Bathrooms,No.of floor,ATM,School,24X7Security,CarParking,Hospital,Latitude,Longitude
4322000,Singasandra,Bangalore,1235,2,2,0,0,0,1,1,0,12.6477419,77.3625356
4340000,Singasandra,Bangalore,1240,2,2,0,0,0,1,1,0,12.6477419,77.3625356
4602000,Singasandra,Bangalore,1315,2,2,0,0,0,1,1,0,12.6477419,77.3625356
6650000,Singasandra,Bangalore,1442,2,2,0,1,1,1,1,1,12.6477419,77.3625356
5617000,Singasandra,Bangalore,1605,3,3,1,0,0,1,1,0,12.6477419,77.3625356
2600000,Sompura,Bangalore,1010,2,2,0,1,1,1,1,1,13.6917177,77.244481
3146000,Sompura Gate,Bangalore,1467,3,3,1,1,1,1,1,1,12.8622209,77.77196
3100000,Sri Krishna Garden Layout,Bangalore,850,2,2,0,1,1,1,1,1,13.0230548,77.6472679
6625000,Sri Krishna Garden Layout,Bangalore,1085,2,2,0,1,1,1,1,1,13.0230548,77.6472679
7840000,Sri Krishna Garden Layout,Bangalore,1200,2,2,0,1,1,1,1,1,13.0230548,77.6472679
7840000,Sri Krishna Garden Layout,Bangalore,1360,3,3,1,1,1,1,1,1,13.0230548,77.6472679
2848000,Sri Krishna Garden Layout,Bangalore,1525,3,3,1,1,1,1,1,1,13.0230548,77.6472679
6800000,Subramanyapura,Bangalore,1115,2,2,0,1,0,1,0,0,12.8963963,77.5377864
7100000,Subramanyapura,Bangalore,1135,2,2,0,0,0,0,0,0,12.8963963,77.5377864
7800000,Subramanyapura,Bangalore,1165,2,2,0,1,0,1,0,0,12.8963963,77.5377864
5280000,Subramanyapura,Bangalore,1270,2,2,0,1,1,1,1,1,12.8963963,77.5377864
5280000,Subramanyapura,Bangalore,1270,2,2,0,1,1,1,1,1,12.8963963,77.5377864
8400000,Subramanyapura,Bangalore,1300,2,2,0,0,0,0,0,0,12.8963963,77.5377864
5702000,Subramanyapura,Bangalore,1310,2,2,0,1,1,1,1,1,12.8963963,77.5377864
7100000,Subramanyapura,Bangalore,1315,2,2,0,0,0,0,0,0,12.8963963,77.5377864
5712000,Subramanyapura,Bangalore,1330,2,2,0,1,1,1,1,1,12.8963963,77.5377864
5712000,Subramanyapura,Bangalore,1330,2,2,0,1,1,1,1,1,12.8963963,77.5377864
5702000,Subramanyapura,Bangalore,1370,2,2,0,1,1,1,1,1,12.8963963,77.5377864
4000000,Subramanyapura,Bangalore,1381,3,3,1,1,1,1,1,1,12.8963963,77.5377864
6200000,Subramanyapura,Bangalore,1400,3,3,1,0,0,0,0,0,12.8963963,77.5377864
8600000,Subramanyapura,Bangalore,1430,3,3,1,1,1,1,1,1,12.8963963,77.5377864
7728000,Subramanyapura,Bangalore,1660,3,3,1,1,1,1,1,1,12.8963963,77.5377864
7728000,Subramanyapura,Bangalore,1660,3,3,1,1,1,1,1,1,12.8963963,77.5377864
8780000,Subramanyapura,Bangalore,1710,3,3,1,1,1,1,1,1,12.8963963,77.5377864
5520000,Subramanyapura,Bangalore,1730,3,3,1,1,1,1,1,1,12.8963963,77.5377864
5520000,Subramanyapura,Bangalore,1730,3,3,1,1,1,1,1,1,12.8963963,77.5377864
5187000,Telecom Layout Thanisandra,Bangalore,710,2,2,0,1,1,1,1,1,13.0691971,77.6213665
3150000,Telecom Layout Thanisandra,Bangalore,731,2,2,0,1,1,1,1,1,13.0691971,77.6213665
4864000,Telecom Layout Thanisandra,Bangalore,751,2,2,0,1,1,1,1,1,13.0691971,77.6213665
4133000,Telecom Layout Thanisandra,Bangalore,783,2,2,0,1,1,1,1,1,13.0691971,77.6213665
5263000,Telecom Layout Thanisandra,Bangalore,1172,3,3,1,1,1,1,1,1,13.0691971,77.6213665
3180000,Telecom Layout Thanisandra,Bangalore,1172,3,3,1,1,1,1,1,1,13.0691971,77.6213665
3100000,Telecom Layout Thanisandra,Bangalore,1172,3,3,1,1,1,1,1,1,13.0691971,77.6213665
5253000,Thanisandra,Bangalore,1030,2,2,0,0,0,1,1,0,13.054713,77.6339258
5331000,Thanisandra,Bangalore,1047,2,2,0,0,0,1,1,0,13.054713,77.6339258
4600000,Thanisandra,Bangalore,1071,2,2,0,1,1,1,1,1,13.054713,77.6339258
8517000,Thanisandra,Bangalore,1200,2,2,0,1,1,1,1,1,13.054713,77.6339258
6315000,Thanisandra,Bangalore,1254,2,2,0,0,0,1,1,0,13.054713,77.6339258
6487000,Thanisandra,Bangalore,1272,2,2,0,0,0,1,1,0,13.054713,77.6339258
7101000,Thanisandra,Bangalore,1314,3,3,1,0,0,1,1,0,13.054713,77.6339258
4500000,Thanisandra,Bangalore,1330,3,3,1,1,1,1,1,1,13.054713,77.6339258
6808000,Thanisandra,Bangalore,1335,3,3,1,0,0,1,1,0,13.054713,77.6339258
7073000,Thanisandra,Bangalore,1387,3,3,1,0,0,1,1,0,13.054713,77.6339258
7272000,Thanisandra,Bangalore,1426,3,3,1,0,0,1,1,0,13.054713,77.6339258
7213000,Thanisandra,Bangalore,1430,3,3,1,0,0,1,1,0,13.054713,77.6339258
7655000,Thanisandra,Bangalore,1501,3,3,1,0,0,1,1,0,13.054713,77.6339258
8088000,Thanisandra,Bangalore,1586,3,3,1,0,0,1,1,0,13.054713,77.6339258
6528000,Thanisandra,Bangalore,2050,3,3,1,1,1,1,1,1,13.054713,77.6339258
7200000,Thanisandra,Bangalore,2307,3,3,1,1,1,1,1,1,13.054713,77.6339258
8484000,Thanisandra,Bangalore,2502,4,4,1,1,1,1,1,1,13.054713,77.6339258
3851000,Thanisandra,Bangalore,2502,4,4,1,1,1,1,1,1,13.054713,77.6339258
7150000,Thanisandra,Bangalore,2508,4,4,1,1,1,1,1,1,13.054713,77.6339258
6150000,Thanisandra,Bangalore,2615,4,4,1,1,1,1,1,1,13.054713,77.6339258
3500000,Thanisandra,Bangalore,3873,4,4,1,1,1,1,1,1,13.054713,77.6339258
4054000,Thanisandra,Bangalore,6300,4,4,1,1,1,1,1,1,13.054713,77.6339258
2854000,Thanisandra Main Road,Bangalore,703,2,2,0,1,1,1,1,1,13.0688068,77.6336271
6500000,Thanisandra Main Road,Bangalore,717,2,2,0,1,1,1,1,1,13.0688068,77.6336271
3725000,Thanisandra Main Road,Bangalore,728,2,2,0,1,1,1,1,1,13.0688068,77.6336271
2851000,Thanisandra Main Road,Bangalore,728,2,2,0,1,1,1,1,1,13.0688068,77.6336271
4057000,Thanisandra Main Road,Bangalore,732,2,2,0,1,1,1,1,1,13.0688068,77.6336271
4000000,Thanisandra Main Road,Bangalore,732,2,2,0,1,1,1,1,1,13.0688068,77.6336271
3045000,Thanisandra Main Road,Bangalore,732,2,2,0,1,1,1,1,1,13.0688068,77.6336271
6000000,Thanisandra Main Road,Bangalore,751,2,2,0,1,1,1,1,1,13.0688068,77.6336271
8820000,Thanisandra Main Road,Bangalore,783,2,2,0,1,1,1,1,1,13.0688068,77.6336271
7000000,Thanisandra Main Road,Bangalore,1080,2,2,0,1,1,1,1,1,13.0688068,77.6336271
3335000,Thanisandra Main Road,Bangalore,1171,2,2,0,1,1,1,1,1,13.0688068,77.6336271
3261111,Thanisandra Main Road,Bangalore,1172,3,3,1,1,1,1,1,1,13.0688068,77.6336271
3100000,Thanisandra Main Road,Bangalore,1215,2,2,0,1,1,1,1,1,13.0688068,77.6336271
5200000,Thanisandra Main Road,Bangalore,1733,3,3,1,1,1,1,1,1,13.0688068,77.6336271
6800000,Ulsoor,Bangalore,1570,3,3,1,1,1,1,1,1,12.9778793,77.6246697
6100000,Ulsoor,Bangalore,3400,4,4,1,1,1,1,1,1,12.9778793,77.6246697
6150000,Ulsoor,Bangalore,7000,4,4,1,1,1,1,1,1,12.9778793,77.6246697
3146000,Ulsoor,Bangalore,7000,4,4,1,1,1,1,1,1,12.9778793,77.6246697
3507000,Uttarahalli,Bangalore,1002,2,2,0,0,0,0,0,0,12.9055682,77.5455438
3832000,Uttarahalli,Bangalore,1015,2,2,0,0,0,0,0,0,12.9055682,77.5455438
3213000,Uttarahalli,Bangalore,1045,2,2,0,1,1,1,1,1,12.9055682,77.5455438
3616000,Uttarahalli,Bangalore,1056,2,2,0,0,0,0,0,0,12.9055682,77.5455438
3761000,Uttarahalli,Bangalore,1077,2,2,0,0,0,0,0,0,12.9055682,77.5455438
3154111,Uttarahalli,Bangalore,1130,2,2,0,0,0,0,0,0,12.9055682,77.5455438
4140000,Uttarahalli,Bangalore,1183,2,2,0,0,0,0,0,0,12.9055682,77.5455438
4312000,Uttarahalli,Bangalore,1232,2,2,0,0,0,0,0,0,12.9055682,77.5455438
4434000,Uttarahalli,Bangalore,1267,3,3,1,0,0,0,0,0,12.9055682,77.5455438
4560000,Uttarahalli,Bangalore,1303,3,3,1,0,0,0,0,0,12.9055682,77.5455438
4600000,Uttarahalli,Bangalore,1350,3,3,1,1,1,1,1,1,12.9055682,77.5455438
4816000,Uttarahalli,Bangalore,1376,3,3,1,0,0,0,0,0,12.9055682,77.5455438
8600000,Uttarahalli,Bangalore,1400,3,3,1,1,1,1,1,1,12.9055682,77.5455438
7840000,Uttarahalli,Bangalore,1400,3,3,1,1,1,1,1,1,12.9055682,77.5455438
4156000,Uttarahalli,Bangalore,1416,3,3,1,0,0,0,0,0,12.9055682,77.5455438
5015000,Uttarahalli,Bangalore,1433,3,3,1,0,0,0,0,0,12.9055682,77.5455438
8120000,Uttarahalli,Bangalore,1450,3,3,1,1,1,1,1,1,12.9055682,77.5455438
3565000,Uttarahalli,Bangalore,1450,3,3,1,1,1,1,1,1,12.9055682,77.5455438
8400000,Uttarahalli,Bangalore,1500,3,3,1,1,1,1,1,1,12.9055682,77.5455438
8400000,Uttarahalli,Bangalore,1500,3,3,1,1,1,1,1,1,12.9055682,77.5455438
8400000,Uttarahalli,Bangalore,1500,3,3,1,1,1,1,1,1,12.9055682,77.5455438
8400000,Uttarahalli,Bangalore,1500,3,3,1,1,1,1,1,1,12.9055682,77.5455438
3100000,Uttarahalli,Bangalore,1500,3,3,1,1,1,1,1,1,12.9055682,77.5455438
5267000,Uttarahalli,Bangalore,1505,3,3,1,0,0,0,0,0,12.9055682,77.5455438
3100000,Uttarahalli,Bangalore,1510,3,3,1,1,1,1,1,1,12.9055682,77.5455438
5215000,Uttarahalli,Bangalore,1513,3,3,1,0,0,0,0,0,12.9055682,77.5455438
5351000,Uttarahalli,Bangalore,1521,3,3,1,0,0,0,0,0,12.9055682,77.5455438
5323000,Uttarahalli,Bangalore,1521,3,3,1,0,0,0,0,0,12.9055682,77.5455438
8672000,Uttarahalli,Bangalore,2235,3,3,1,1,1,1,1,1,12.9055682,77.5455438
6412000,Uttarahalli,Bangalore,2235,3,3,1,1,1,1,1,1,12.9055682,77.5455438
4800000,Uttarahalli,Bangalore,2243,3,3,1,1,1,1,1,1,12.9055682,77.5455438
4105000,Uttarahalli,Bangalore,2243,3,3,1,1,1,1,1,1,12.9055682,77.5455438
6015000,Uttarahalli,Bangalore,2353,3,3,1,1,1,1,1,1,12.9055682,77.5455438
4750000,Uttarahalli,Bangalore,4610,4,4,1,1,1,1,1,1,12.9055682,77.5455438
4054000,Uttarahalli Main Road,Bangalore,850,2,2,0,1,1,1,1,1,12.9097763,77.5470535
8400000,Uttarahalli Main Road,Bangalore,1105,2,2,0,1,1,1,1,1,12.9097763,77.5470535
8120000,Uttarahalli Main Road,Bangalore,1105,2,2,0,1,1,1,1,1,12.9097763,77.5470535
7208000,Uttarahalli Main Road,Bangalore,1105,2,2,0,1,1,1,1,1,12.9097763,77.5470535
6188000,Uttarahalli Main Road,Bangalore,1105,2,2,0,1,1,1,1,1,12.9097763,77.5470535
6117000,Uttarahalli Main Road,Bangalore,1105,2,2,0,1,1,1,1,1,12.9097763,77.5470535
4237000,Uttarahalli Main Road,Bangalore,1105,2,2,0,1,1,1,1,1,12.9097763,77.5470535
3100000,Uttarahalli Main Road,Bangalore,1105,2,2,0,1,1,1,1,1,12.9097763,77.5470535
6015000,Uttarahalli Main Road,Bangalore,1360,3,3,1,1,1,1,1,1,12.9097763,77.5470535
8400000,Uttarahalli Main Road,Bangalore,1400,3,3,1,1,1,1,1,1,12.9097763,77.5470535
8400000,Uttarahalli Main Road,Bangalore,1400,3,3,1,1,1,1,1,1,12.9097763,77.5470535
8400000,Uttarahalli Main Road,Bangalore,1400,3,3,1,1,1,1,1,1,12.9097763,77.5470535
8400000,Uttarahalli Main Road,Bangalore,1400,3,3,1,1,1,1,1,1,12.9097763,77.5470535
8400000,Uttarahalli Main Road,Bangalore,1400,3,3,1,1,1,1,1,1,12.9097763,77.5470535
8400000,Uttarahalli Main Road,Bangalore,1400,3,3,1,1,1,1,1,1,12.9097763,77.5470535
8400000,Uttarahalli Main Road,Bangalore,1400,3,3,1,1,1,1,1,1,12.9097763,77.5470535
8120000,Uttarahalli Main Road,Bangalore,1400,3,3,1,1,1,1,1,1,12.9097763,77.5470535
8081111,Uttarahalli Main Road,Bangalore,1400,3,3,1,1,1,1,1,1,12.9097763,77.5470535
7840000,Uttarahalli Main Road,Bangalore,1400,3,3,1,1,1,1,1,1,12.9097763,77.5470535
3200000,Uttarahalli Main Road,Bangalore,1400,3,3,1,1,1,1,1,1,12.9097763,77.5470535
3045000,Uttarahalli Main Road,Bangalore,1400,3,3,1,1,1,1,1,1,12.9097763,77.5470535
8400000,Uttarahalli Main Road,Bangalore,1450,3,3,1,1,1,1,1,1,12.9097763,77.5470535
8400000,Uttarahalli Main Road,Bangalore,1450,3,3,1,1,1,1,1,1,12.9097763,77.5470535
8400000,Uttarahalli Main Road,Bangalore,1450,3,3,1,1,1,1,1,1,12.9097763,77.5470535
8400000,Uttarahalli Main Road,Bangalore,1450,3,3,1,1,1,1,1,1,12.9097763,77.5470535
7840000,Uttarahalli Main Road,Bangalore,1450,3,3,1,1,1,1,1,1,12.9097763,77.5470535
7840000,Uttarahalli Main Road,Bangalore,1450,3,3,1,1,1,1,1,1,12.9097763,77.5470535
6188000,Uttarahalli Main Road,Bangalore,1450,3,3,1,1,1,1,1,1,12.9097763,77.5470535
6188000,Uttarahalli Main Road,Bangalore,1450,3,3,1,1,1,1,1,1,12.9097763,77.5470535
4058000,Uttarahalli Main Road,Bangalore,1450,3,3,1,1,1,1,1,1,12.9097763,77.5470535
3851000,Uttarahalli Main Road,Bangalore,1450,3,3,1,1,1,1,1,1,12.9097763,77.5470535
8400000,Uttarahalli Main Road,Bangalore,1500,3,3,1,1,1,1,1,1,12.9097763,77.5470535
8400000,Uttarahalli Main Road,Bangalore,1500,3,3,1,1,1,1,1,1,12.9097763,77.5470535
8400000,Uttarahalli Main Road,Bangalore,1500,3,3,1,1,1,1,1,1,12.9097763,77.5470535
8400000,Uttarahalli Main Road,Bangalore,1500,3,3,1,1,1,1,1,1,12.9097763,77.5470535
8400000,Uttarahalli Main Road,Bangalore,1500,3,3,1,1,1,1,1,1,12.9097763,77.5470535
8400000,Uttarahalli Main Road,Bangalore,1500,3,3,1,1,1,1,1,1,12.9097763,77.5470535
8400000,Uttarahalli Main Road,Bangalore,1500,3,3,1,1,1,1,1,1,12.9097763,77.5470535
8400000,Uttarahalli Main Road,Bangalore,1500,3,3,1,1,1,1,1,1,12.9097763,77.5470535
8400000,Uttarahalli Main Road,Bangalore,1500,3,3,1,1,1,1,1,1,12.9097763,77.5470535
8400000,Uttarahalli Main Road,Bangalore,1500,3,3,1,1,1,1,1,1,12.9097763,77.5470535
8400000,Uttarahalli Main Road,Bangalore,1500,3,3,1,1,1,1,1,1,12.9097763,77.5470535
8120000,Uttarahalli Main Road,Bangalore,1500,3,3,1,1,1,1,1,1,12.9097763,77.5470535
8120000,Uttarahalli Main Road,Bangalore,1500,3,3,1,1,1,1,1,1,12.9097763,77.5470535
8120000,Uttarahalli Main Road,Bangalore,1500,3,3,1,1,1,1,1,1,12.9097763,77.5470535
8120000,Uttarahalli Main Road,Bangalore,1500,3,3,1,1,1,1,1,1,12.9097763,77.5470535
8120000,Uttarahalli Main Road,Bangalore,1500,3,3,1,1,1,1,1,1,12.9097763,77.5470535
7840000,Uttarahalli Main Road,Bangalore,1500,3,3,1,1,1,1,1,1,12.9097763,77.5470535
7840000,Uttarahalli Main Road,Bangalore,1500,3,3,1,1,1,1,1,1,12.9097763,77.5470535
7840000,Uttarahalli Main Road,Bangalore,1500,3,3,1,1,1,1,1,1,12.9097763,77.5470535
7840000,Uttarahalli Main Road,Bangalore,1500,3,3,1,1,1,1,1,1,12.9097763,77.5470535
7840000,Uttarahalli Main Road,Bangalore,1500,3,3,1,1,1,1,1,1,12.9097763,77.5470535
7840000,Uttarahalli Main Road,Bangalore,1500,3,3,1,1,1,1,1,1,12.9097763,77.5470535
7840000,Uttarahalli Main Road,Bangalore,1500,3,3,1,1,1,1,1,1,12.9097763,77.5470535
7840000,Uttarahalli Main Road,Bangalore,1500,3,3,1,1,1,1,1,1,12.9097763,77.5470535
7418111,Uttarahalli Main Road,Bangalore,1500,3,3,1,1,1,1,1,1,12.9097763,77.5470535
6188000,Uttarahalli Main Road,Bangalore,1500,3,3,1,1,1,1,1,1,12.9097763,77.5470535
4000000,Uttarahalli Main Road,Bangalore,1500,3,3,1,1,1,1,1,1,12.9097763,77.5470535
3261111,Uttarahalli Main Road,Bangalore,1500,3,3,1,1,1,1,1,1,12.9097763,77.5470535
6188000,Uttarahalli Road,Bangalore,1105,2,2,0,1,1,1,1,1,12.9041738,77.5451032
5472000,Uttarahalli Road,Bangalore,1105,2,2,0,1,1,1,1,1,12.9041738,77.5451032
8200000,Uttarahalli Road,Bangalore,1450,3,3,1,1,1,1,1,1,12.9041738,77.5451032
5223000,Varthur,Bangalore,1000,2,2,0,1,1,1,1,1,12.9406152,77.7469937
8140000,Varthur,Bangalore,1007,2,2,0,1,1,1,1,1,12.9406152,77.7469937
6570000,Varthur,Bangalore,1007,2,2,0,0,0,1,1,0,12.9406152,77.7469937
5150000,Varthur,Bangalore,1010,2,2,0,1,1,1,1,1,12.9406152,77.7469937
4831000,Varthur,Bangalore,1018,2,2,0,0,0,0,0,0,12.9406152,77.7469937
4611000,Varthur,Bangalore,1048,2,2,0,0,0,0,0,0,12.9406152,77.7469937
8137000,Varthur,Bangalore,1050,2,2,0,1,1,1,1,1,12.9406152,77.7469937
4611000,Varthur,Bangalore,1060,2,2,0,0,0,0,0,0,12.9406152,77.7469937
4611000,Varthur,Bangalore,1060,2,2,0,0,0,0,0,0,12.9406152,77.7469937
4115000,Varthur,Bangalore,1100,2,2,0,0,0,0,0,0,12.9406152,77.7469937
4115000,Varthur,Bangalore,1100,2,2,0,0,0,0,0,0,12.9406152,77.7469937
6533000,Varthur,Bangalore,1110,2,2,0,0,0,1,0,0,12.9406152,77.7469937
6116000,Varthur,Bangalore,1110,2,2,0,1,1,1,1,1,12.9406152,77.7469937
8800000,Varthur,Bangalore,1115,2,2,0,0,1,1,1,0,12.9406152,77.7469937
8800000,Varthur,Bangalore,1115,2,2,0,0,1,1,1,0,12.9406152,77.7469937
8800000,Varthur,Bangalore,1115,2,2,0,0,1,1,1,0,12.9406152,77.7469937
8800000,Varthur,Bangalore,1115,2,2,0,0,1,1,1,0,12.9406152,77.7469937
4872000,Varthur,Bangalore,1120,2,2,0,0,0,0,0,0,12.9406152,77.7469937
4872000,Varthur,Bangalore,1120,2,2,0,0,0,0,0,0,12.9406152,77.7469937
4128000,Varthur,Bangalore,1120,2,2,0,0,0,0,0,0,12.9406152,77.7469937
4128000,Varthur,Bangalore,1120,2,2,0,0,0,0,0,0,12.9406152,77.7469937
4556000,Varthur,Bangalore,1131,2,2,0,0,0,0,1,0,12.9406152,77.7469937
5404000,Varthur,Bangalore,1135,2,2,0,1,1,1,1,1,12.9406152,77.7469937
2745000,Varthur,Bangalore,1141,2,2,0,1,1,1,1,1,12.9406152,77.7469937
4580000,Varthur,Bangalore,1145,2,2,0,0,0,0,1,0,12.9406152,77.7469937
5002000,Varthur,Bangalore,1150,2,2,0,0,0,0,0,0,12.9406152,77.7469937
5002000,Varthur,Bangalore,1150,2,2,0,0,0,0,0,0,12.9406152,77.7469937
3100000,Varthur,Bangalore,1150,2,2,0,1,1,1,1,1,12.9406152,77.7469937
2585000,Varthur,Bangalore,1150,2,2,0,1,1,1,1,1,12.9406152,77.7469937
3321111,Varthur,Bangalore,1151,2,2,0,1,1,1,1,1,12.9406152,77.7469937
4616000,Varthur,Bangalore,1154,2,2,0,0,0,0,1,0,12.9406152,77.7469937
4656000,Varthur,Bangalore,1164,2,2,0,0,0,0,1,0,12.9406152,77.7469937
5507000,Varthur,Bangalore,1165,2,2,0,1,1,1,1,1,12.9406152,77.7469937
5173000,Varthur,Bangalore,1166,2,2,0,1,1,1,1,1,12.9406152,77.7469937
5424000,Varthur,Bangalore,1173,2,2,0,1,1,1,1,1,12.9406152,77.7469937
5064000,Varthur,Bangalore,1201,2,2,0,1,1,1,1,1,12.9406152,77.7469937
7100000,Varthur,Bangalore,1205,2,2,0,0,0,1,1,0,12.9406152,77.7469937
6187000,Varthur,Bangalore,1205,2,2,0,1,1,1,1,1,12.9406152,77.7469937
5164000,Varthur,Bangalore,1205,2,2,0,1,1,1,1,1,12.9406152,77.7469937
2811000,Varthur,Bangalore,1214,2,2,0,1,1,1,1,1,12.9406152,77.7469937
6884111,Varthur,Bangalore,1215,2,2,0,1,1,1,1,1,12.9406152,77.7469937
8800000,Varthur,Bangalore,1216,2,2,0,1,1,1,1,1,12.9406152,77.7469937
8800000,Varthur,Bangalore,1216,2,2,0,1,1,1,1,1,12.9406152,77.7469937
8800000,Varthur,Bangalore,1216,2,2,0,1,1,1,1,1,12.9406152,77.7469937
8800000,Varthur,Bangalore,1216,2,2,0,1,1,1,1,1,12.9406152,77.7469937
8400000,Varthur,Bangalore,1216,2,2,0,1,1,1,1,1,12.9406152,77.7469937
8250000,Varthur,Bangalore,1216,2,2,0,1,1,1,1,1,12.9406152,77.7469937
8154000,Varthur,Bangalore,1216,2,2,0,0,1,1,1,0,12.9406152,77.7469937
8154000,Varthur,Bangalore,1216,2,2,0,0,1,1,1,0,12.9406152,77.7469937
8154000,Varthur,Bangalore,1216,2,2,0,0,1,1,1,0,12.9406152,77.7469937
8154000,Varthur,Bangalore,1216,2,2,0,0,1,1,1,0,12.9406152,77.7469937
8154000,Varthur,Bangalore,1216,2,2,0,1,1,1,1,1,12.9406152,77.7469937
8100000,Varthur,Bangalore,1216,2,2,0,1,1,1,1,1,12.9406152,77.7469937
7400000,Varthur,Bangalore,1216,2,2,0,1,1,1,1,1,12.9406152,77.7469937
7000000,Varthur,Bangalore,1216,2,2,0,1,1,1,1,1,12.9406152,77.7469937
6150000,Varthur,Bangalore,1216,2,2,0,1,1,1,1,1,12.9406152,77.7469937
6000000,Varthur,Bangalore,1216,2,2,0,1,1,1,1,1,12.9406152,77.7469937
4277000,Varthur,Bangalore,1216,2,2,0,1,1,1,1,1,12.9406152,77.7469937
3425000,Varthur,Bangalore,1216,2,2,0,1,1,1,1,1,12.9406152,77.7469937
5177000,Varthur,Bangalore,1224,2,2,0,1,1,1,1,1,12.9406152,77.7469937
4816000,Varthur,Bangalore,1224,2,2,0,0,0,0,1,0,12.9406152,77.7469937
6780000,Varthur,Bangalore,1250,2,2,0,1,1,1,1,1,12.9406152,77.7469937
7115111,Varthur,Bangalore,1251,2,2,0,1,1,1,1,1,12.9406152,77.7469937
7115111,Varthur,Bangalore,1251,2,2,0,1,1,1,1,1,12.9406152,77.7469937
7125000,Varthur,Bangalore,1254,2,2,0,1,1,1,1,1,12.9406152,77.7469937
4076000,Varthur,Bangalore,1260,2,2,0,1,1,1,1,1,12.9406152,77.7469937
7281000,Varthur,Bangalore,1310,2,2,0,1,1,1,1,1,12.9406152,77.7469937
7281000,Varthur,Bangalore,1310,2,2,0,1,1,1,1,1,12.9406152,77.7469937
8005000,Varthur,Bangalore,1330,2,2,0,1,1,1,1,1,12.9406152,77.7469937
7467000,Varthur,Bangalore,1345,2,2,0,0,0,1,0,0,12.9406152,77.7469937
8500000,Varthur,Bangalore,1346,2,2,0,1,1,1,1,1,12.9406152,77.7469937
8100000,Varthur,Bangalore,1346,2,2,0,1,1,1,1,1,12.9406152,77.7469937
7800000,Varthur,Bangalore,1346,2,2,0,1,1,1,1,1,12.9406152,77.7469937
6250000,Varthur,Bangalore,1346,2,2,0,1,1,1,1,1,12.9406152,77.7469937
6200000,Varthur,Bangalore,1346,2,2,0,1,1,1,1,1,12.9406152,77.7469937
6150000,Varthur,Bangalore,1346,2,2,0,1,1,1,1,1,12.9406152,77.7469937
5586000,Varthur,Bangalore,1346,2,2,0,1,1,1,1,1,12.9406152,77.7469937
5114000,Varthur,Bangalore,1346,2,2,0,1,1,1,1,1,12.9406152,77.7469937
4500000,Varthur,Bangalore,1346,2,2,0,1,1,1,1,1,12.9406152,77.7469937
5480000,Varthur,Bangalore,1370,3,3,1,0,0,0,1,0,12.9406152,77.7469937
8070000,Varthur,Bangalore,1375,2,2,0,1,1,1,1,1,12.9406152,77.7469937
7321000,Varthur,Bangalore,1385,3,3,1,1,1,1,1,1,12.9406152,77.7469937
6133000,Varthur,Bangalore,1410,3,3,1,0,0,0,0,0,12.9406152,77.7469937
6133000,Varthur,Bangalore,1410,3,3,1,0,0,0,0,0,12.9406152,77.7469937
6221000,Varthur,Bangalore,1428,3,3,1,0,0,0,0,0,12.9406152,77.7469937
6416000,Varthur,Bangalore,1475,3,3,1,0,0,0,0,0,12.9406152,77.7469937
6416000,Varthur,Bangalore,1475,3,3,1,0,0,0,0,0,12.9406152,77.7469937
5181000,Varthur,Bangalore,1481,3,3,1,1,1,1,1,1,12.9406152,77.7469937
8501000,Varthur,Bangalore,1485,3,3,1,0,0,1,0,0,12.9406152,77.7469937
8306111,Varthur,Bangalore,1515,3,3,1,1,1,1,1,1,12.9406152,77.7469937
8158000,Varthur,Bangalore,1515,3,3,1,1,1,1,1,1,12.9406152,77.7469937
6138000,Varthur,Bangalore,1515,3,3,1,0,0,0,0,0,12.9406152,77.7469937
6138000,Varthur,Bangalore,1515,3,3,1,0,0,0,0,0,12.9406152,77.7469937
5541000,Varthur,Bangalore,1530,3,3,1,1,1,1,1,1,12.9406152,77.7469937
8434000,Varthur,Bangalore,1535,3,3,1,0,0,1,0,0,12.9406152,77.7469937
7703000,Varthur,Bangalore,1565,3,3,1,1,1,1,1,1,12.9406152,77.7469937
4883000,Varthur,Bangalore,1565,3,3,1,1,1,1,1,1,12.9406152,77.7469937
7351000,Varthur,Bangalore,1610,3,3,1,0,0,0,0,0,12.9406152,77.7469937
7351000,Varthur,Bangalore,1610,3,3,1,0,0,0,0,0,12.9406152,77.7469937
5445000,Varthur,Bangalore,1617,3,3,1,1,1,1,1,1,12.9406152,77.7469937
8154000,Varthur,Bangalore,1655,3,3,1,1,1,1,1,1,12.9406152,77.7469937
7515111,Varthur,Bangalore,1655,3,3,1,1,1,1,1,1,12.9406152,77.7469937
7000000,Varthur,Bangalore,1655,3,3,1,1,1,1,1,1,12.9406152,77.7469937
6580000,Varthur,Bangalore,1655,3,3,1,1,1,1,1,1,12.9406152,77.7469937
6500000,Varthur,Bangalore,1655,3,3,1,1,1,1,1,1,12.9406152,77.7469937
6150000,Varthur,Bangalore,1655,3,3,1,1,1,1,1,1,12.9406152,77.7469937
6118000,Varthur,Bangalore,1655,3,3,1,1,1,1,1,1,12.9406152,77.7469937
3482000,Varthur,Bangalore,1655,3,3,1,1,1,1,1,1,12.9406152,77.7469937
8154000,Varthur,Bangalore,1665,3,3,1,1,1,1,1,1,12.9406152,77.7469937
5170000,Varthur,Bangalore,1675,3,3,1,1,1,1,1,1,12.9406152,77.7469937
5170000,Varthur,Bangalore,1675,3,3,1,1,1,1,1,1,12.9406152,77.7469937
